"ID","x","EVID","PRED","WT"
1000001,5.5,0,0.971260914893265,30
1000001,5.6,0,0.977902946834011,30
1000001,5.7,0,0.984322945310487,30
1000001,5.8,0,0.990526786799634,30
1000001,5.9,0,0.996520194126359,30
1000001,6,0,1.00230874040411,30
1000001,6.1,0,1.00789785282716,30
1000001,6.2,0,1.01329281672034,30
1000001,6.3,0,1.01849877914938,30
1000001,6.4,0,1.02352075252028,30
1000001,6.5,0,1.02836361809949,30
1000001,6.6,0,1.03303212958443,30
1000001,6.7,0,1.03753091628162,30
1000001,6.8,0,1.04186448635999,30
1000001,6.9,0,1.04603723002473,30
1000001,7,0,1.05005342258108,30
1000001,7.1,0,1.05391722756906,30
1000001,7.2,0,1.0576326996732,30
1000001,7.3,0,1.06120378741418,30
1000001,7.4,0,1.06463433598886,30
1000001,7.5,0,1.06792808995931,30
1000001,7.6,0,1.07108869590335,30
1000001,7.7,0,1.07411970508996,30
1000001,7.8,0,1.07702457580761,30
1000001,7.9,0,1.0798066758359,30
1000001,8,0,1.08246928481557,30
1000001,8.1,0,1.08501559654884,30
1000001,8.2,0,1.08744872129227,30
1000001,8.3,0,1.08977168790576,30
1000001,8.4,0,1.09198744596598,30
1000001,8.5,0,1.09409886785145,30
1000001,8.6,0,1.09610875076006,30
1000001,8.7,0,1.09801981867524,30
1000001,8.8,0,1.09983472428093,30
1000001,8.9,0,1.1015560508199,30
1000001,9,0,1.10318631390865,30
1000001,9.1,0,1.10472796330244,30
1000001,9.2,0,1.10618338461745,30
1000001,9.3,0,1.10755490104041,30
1000001,9.4,0,1.10884477492433,30
1000001,9.5,0,1.11005520938176,30
1000001,9.6,0,1.11118834983676,30
1000001,9.7,0,1.11224628553142,30
1000001,9.8,0,1.11323105100479,30
1000001,9.9,0,1.11414462752063,30
1000001,10,0,1.11498894444914,30
1000001,10.1,0,1.11576588062769,30
1000001,10.2,0,1.1164772656803,30
1000001,10.3,0,1.11712488130723,30
1000001,10.4,0,1.11771046255218,30
1000001,10.5,0,1.11823569899898,30
1000001,10.6,0,1.11870223596545,30
1000001,10.7,0,1.11911167565994,30
1000001,10.8,0,1.11946557830614,30
1000001,10.9,0,1.1197654632559,30
1000001,11,0,1.12001281005866,30
1000001,11.1,0,1.12020905948102,30
1000001,11.2,0,1.12035561452989,30
1000001,11.3,0,1.12045384143879,30
1000001,11.4,0,1.12050507062875,30
1000001,11.5,0,1.12051059765493,30
1000001,11.6,0,1.12047168410774,30
1000001,11.7,0,1.1203895584992,30
1000001,11.8,0,1.12026541712865,30
1000001,11.9,0,1.12010042492337,30
1000001,12,0,1.11989571626244,30
1000001,12.1,0,1.11965239579114,30
1000001,12.2,0,1.11937153917383,30
1000001,12.3,0,1.11905419385843,30
1000001,12.4,0,1.11870137981446,30
1000001,12.5,0,1.11831409025037,30
1000001,12.6,0,1.11789329231985,30
1000001,12.7,0,1.11743992780293,30
1000001,12.8,0,1.11695491376039,30
1000001,12.9,0,1.11643914318369,30
1000001,13,0,1.11589348562338,30
1000001,13.1,0,1.11531878780164,30
1000001,13.2,0,1.11471587421933,30
1000001,13.3,0,1.114085547727,30
1000001,13.4,0,1.11342859008987,30
1000001,13.5,0,1.11274576254052,30
1000001,13.6,0,1.11203780631485,30
1000001,13.7,0,1.11130544317708,30
1000001,13.8,0,1.11054937593757,30
1000001,13.9,0,1.10977028893469,30
1000001,14,0,1.10896884852165,30
1000001,14.1,0,1.10814570353686,30
1000001,14.2,0,1.1073014857613,30
1000001,14.3,0,1.10643681036847,30
1000001,14.4,0,1.10555227635835,30
1000001,14.5,0,1.10464846697509,30
1000001,14.6,0,1.10372595012094,30
1000001,14.7,0,1.10278527875682,30
1000001,14.8,0,1.1018269912928,30
1000001,14.9,0,1.10085161197659,30
1000001,15,0,1.0998596512561,30
1000001,15.1,0,1.09885160613966,30
1000001,15.2,0,1.09782796054876,30
1000001,15.3,0,1.09678918565975,30
1000001,15.4,0,1.09573574023827,30
1000001,15.5,0,1.09466807096788,30
1000001,15.6,0,1.09358661275929,30
1000001,15.7,0,1.09249178906003,30
1000001,15.8,0,1.09138401215414,30
1000001,15.9,0,1.09026368345362,30
1000001,16,0,1.08913119378607,30
1000001,16.1,0,1.08798692367123,30
1000001,16.2,0,1.08683124358639,30
1000001,16.3,0,1.08566451423074,30
1000001,16.4,0,1.08448708678077,30
1000001,16.5,0,1.08329930313921,30
1000001,16.6,0,1.08210149618221,30
1000001,16.7,0,1.08089398999084,30
1000001,16.8,0,1.07967710008087,30
1000001,16.9,0,1.07845113362741,30
1000001,17,0,1.07721638968287,30
1000001,17.1,0,1.07597315939001,30
1000001,17.2,0,1.07472172619146,30
1000001,17.3,0,1.07346236602682,30
1000001,17.4,0,1.0721953475301,30
1000001,17.5,0,1.07092093222068,30
1000001,17.6,0,1.06963937468913,30
1000001,17.7,0,1.06835092278087,30
1000001,17.8,0,1.06705581777231,30
1000001,17.9,0,1.06575429453989,30
1000001,18,0,1.06444658172869,30
1000001,18.1,0,1.06313290191532,30
1000001,18.2,0,1.0618134717666,30
1000001,18.3,0,1.06048850219667,30
1000001,18.4,0,1.05915819851496,30
1000001,18.5,0,1.05782276057269,30
1000001,18.6,0,1.05648238290599,30
1000001,18.7,0,1.05513725487476,30
1000001,18.8,0,1.05378756079866,30
1000001,18.9,0,1.05243348009082,30
1000001,19,0,1.05107518738315,30
1000001,19.1,0,1.04971285265229,30
1000001,19.2,0,1.04834664134142,30
1000001,19.3,0,1.04697671447868,30
1000001,19.4,0,1.04560322879419,30
1000001,19.5,0,1.04422633683229,30
1000001,19.6,0,1.04284618705944,30
1000001,19.7,0,1.04146292397164,30
1000001,19.8,0,1.04007668819829,30
1000001,19.9,0,1.03868761660329,30
1000001,20,0,1.03729584238527,30
1000001,20.1,0,1.03590149517178,30
1000001,20.2,0,1.03450470111283,30
1000001,20.3,0,1.03310558297197,30
1000001,20.4,0,1.03170426021493,30
1000001,20.5,0,1.03030084909626,30
1000001,20.6,0,1.02889546274465,30
1000001,20.7,0,1.02748821124271,30
1000001,20.8,0,1.0260792017073,30
1000001,20.9,0,1.02466853836717,30
1000001,21,0,1.02325632263849,30
1000001,21.1,0,1.02184265319934,30
1000001,21.2,0,1.02042762606124,30
1000001,21.3,0,1.01901133463807,30
1000001,21.4,0,1.01759386981446,30
1000001,21.5,0,1.01617532001198,30
1000001,21.6,0,1.01475577125368,30
1000001,21.7,0,1.01333530722785,30
1000001,21.8,0,1.01191400934831,30
1000001,21.9,0,1.01049195681372,30
1000001,22,0,1.00906922666586,30
1000001,22.1,0,1.00764589384599,30
1000001,22.2,0,1.00622203125035,30
1000001,22.3,0,1.0047977097845,30
1000001,22.4,0,1.00337299841377,30
1000001,22.5,0,1.00194796421458,30
1000001,22.6,0,1.00052267242383,30
1000001,22.7,0,0.999097186486964,30
1000001,22.8,0,0.997671568105168,30
1000001,22.9,0,0.996245877284172,30
1000001,23,0,0.994820172374625,30
1000001,23.1,0,0.993394510116186,30
1000001,23.2,0,0.991968945680089,30
1000001,23.3,0,0.990543532710203,30
1000001,23.4,0,0.989118323363065,30
1000001,23.5,0,0.987693368348112,30
1000001,23.6,0,0.986268716964628,30
1000001,23.7,0,0.984844417138592,30
1000001,23.8,0,0.983420515459152,30
1000001,23.9,0,0.981997057213893,30
1000001,24,0,0.980574086423237,30
1000001,24.1,0,0.979151645870883,30
1000001,24.2,0,0.977729777137017,30
1000001,24.3,0,0.976308520633076,30
1000001,24.4,0,0.974887915630981,30
1000001,24.5,0,0.973468000293319,30
1000001,24.6,0,0.972048811702829,30
1000001,24.7,0,0.970630385888484,30
1000001,24.8,0,0.969212757849985,30
1000001,24.9,0,0.967795961592433,30
1000001,25,0,0.966380030149656,30
1000001,25.1,0,0.964964995609843,30
1000001,25.2,0,0.963550889140692,30
1000001,25.3,0,0.96213774101279,30
1000001,25.4,0,0.960725580618204,30
1000001,25.5,0,0.959314436500938,30
1000001,25.6,0,0.957904336377518,30
1000001,25.7,0,0.956495307158423,30
1000001,25.8,0,0.955087374969527,30
1000001,25.9,0,0.953680565172702,30
1000001,26,0,0.952274902381256,30
1000001,26.1,0,0.95087041048453,30
1000001,26.2,0,0.949467112667175,30
1000001,26.3,0,0.948065031426855,30
1000001,26.4,0,0.946664188592521,30
1000001,26.5,0,0.945264605342228,30
1000001,26.6,0,0.943866302217134,30
1000001,26.7,0,0.942469299139956,30
1000001,26.8,0,0.94107361543348,30
1000001,26.9,0,0.939679269835099,30
1000001,27,0,0.938286280512401,30
1000001,27.1,0,0.936894665078377,30
1000001,27.2,0,0.935504440603854,30
1000001,27.3,0,0.93411562363074,30
1000001,27.4,0,0.932728230191248,30
1000001,27.5,0,0.931342275819123,30
1000001,27.6,0,0.929957775562986,30
1000001,27.7,0,0.928574743999426,30
1000001,27.8,0,0.927193195245807,30
1000001,27.9,0,0.925813142972119,30
1000001,28,0,0.924434600402879,30
1000001,28.1,0,0.923057580340152,30
1000001,28.2,0,0.921682095174847,30
1000001,28.3,0,0.920308156895394,30
1000001,28.4,0,0.918935777098547,30
1000001,28.5,0,0.917564966999964,30
1000001,28.6,0,0.916195737444546,30
1000001,28.7,0,0.914828098913753,30
1000001,28.8,0,0.913462061531737,30
1000001,28.9,0,0.912097635083748,30
1000001,29,0,0.910734829021618,30
1000001,29.1,0,0.909373652472555,30
1000001,29.2,0,0.908014114247938,30
1000001,29.3,0,0.906656222851912,30
1000001,29.4,0,0.90529998648961,30
1000001,29.5,0,0.903945413068983,30
1000001,29.6,0,0.902592510214404,30
1000001,29.7,0,0.901241285275805,30
1000001,29.8,0,0.899891745334116,30
1000001,29.9,0,0.898543897208544,30
1000001,30,0,0.897197747463687,30
1000001,30.1,0,0.895853302416504,30
1000001,30.2,0,0.894510568141506,30
1000001,30.3,0,0.893169550473376,30
1000001,30.4,0,0.891830255020766,30
1000001,30.5,0,0.890492687169817,30
1000001,30.6,0,0.889156852089865,30
1000001,30.7,0,0.887822754739319,30
1000001,30.8,0,0.88649039987142,30
1000001,30.9,0,0.885159792039839,30
1000001,31,0,0.883830935600977,30
1000001,31.1,0,0.882503834721323,30
1000001,31.2,0,0.881178493384396,30
1000001,31.3,0,0.879854915394351,30
1000001,31.4,0,0.878533104380885,30
1000001,31.5,0,0.877213063804014,30
1000001,31.6,0,0.875894796958773,30
1000001,31.7,0,0.874578306978974,30
1000001,31.8,0,0.873263596838219,30
1000001,31.9,0,0.871950669359559,30
1000001,32,0,0.87063952721809,30
1000001,32.1,0,0.869330172944622,30
1000001,32.2,0,0.868022608929624,30
1000001,32.3,0,0.866716837427094,30
1000001,32.4,0,0.865412860558343,30
1000001,32.5,0,0.864110680313747,30
1000001,32.6,0,0.862810298556859,30
1000001,32.7,0,0.861511717029926,30
1000001,32.8,0,0.860214937356026,30
1000001,32.9,0,0.858919961042351,30
1000001,33,0,0.857626789483413,30
1000001,33.1,0,0.856335423964184,30
1000001,33.2,0,0.855045865662851,30
1000001,33.3,0,0.853758115651571,30
1000001,33.4,0,0.85247217490235,30
1000001,33.5,0,0.851188044289243,30
1000001,33.6,0,0.849905724590732,30
1000001,33.7,0,0.848625216492381,30
1000001,33.8,0,0.847346520589442,30
1000001,33.9,0,0.846069637389399,30
1000001,34,0,0.844794567313283,30
1000001,34.1,0,0.843521310697757,30
1000001,34.2,0,0.842249867799584,30
1000001,34.3,0,0.84098023879681,30
1000001,34.4,0,0.839712423790951,30
1000001,34.5,0,0.838446422809143,30
1000001,34.6,0,0.837182235806249,30
1000001,34.7,0,0.835919862666796,30
1000001,34.8,0,0.834659303205571,30
1000001,34.9,0,0.833400557171187,30
1000001,35,0,0.832143624247845,30
1000001,35.1,0,0.830888504056868,30
1000001,35.2,0,0.829635196158486,30
1000001,35.3,0,0.828383700053582,30
1000001,35.4,0,0.8271340151854,30
1000001,35.5,0,0.825886140940612,30
1000001,35.6,0,0.824640076650313,30
1000001,35.7,0,0.823395821593295,30
1000001,35.8,0,0.822153374996818,30
1000001,35.9,0,0.820912736038052,30
1000001,36,0,0.819673903845525,30
1000001,36.1,0,0.818436877500536,30
1000001,36.2,0,0.81720165603849,30
1000001,36.3,0,0.815968238449264,30
1000001,36.4,0,0.814736623679449,30
1000001,36.5,0,0.813506810633759,30
1000001,36.6,0,0.812278798175971,30
1000001,36.7,0,0.811052585130121,30
1000001,36.8,0,0.809828170281671,30
1000001,36.9,0,0.808605552378658,30
1000001,37,0,0.807384730132532,30
1000001,37.1,0,0.806165702218682,30
1000001,37.2,0,0.804948467278607,30
1000001,37.3,0,0.803733023920514,30
1000001,37.4,0,0.802519370720263,30
1000001,37.5,0,0.801307506222341,30
1000001,37.6,0,0.800097428940805,30
1000001,37.7,0,0.798889137360208,30
1000001,37.8,0,0.797682629935831,30
1000001,37.9,0,0.796477905095046,30
1000001,38,0,0.795274961238453,30
1000001,38.1,0,0.794073796740438,30
1000001,38.2,0,0.792874409949977,30
1000001,38.3,0,0.791676799191414,30
1000001,38.4,0,0.790480962765232,30
1000001,38.5,0,0.789286898948787,30
1000001,38.6,0,0.788094605996048,30
1000001,38.7,0,0.786904082140006,30
1000001,38.8,0,0.785715325592319,30
1000001,38.9,0,0.784528334544201,30
1000001,39,0,0.783343107167077,30
1000001,39.1,0,0.782159641613201,30
1000001,39.2,0,0.780977936016284,30
1000001,39.3,0,0.779797988491529,30
1000001,39.4,0,0.778619797136565,30
1000001,39.5,0,0.777443360032494,30
1000001,39.6,0,0.776268675244116,30
1000001,39.7,0,0.775095740820476,30
1000001,39.8,0,0.773924554795404,30
1000001,39.9,0,0.772755115188042,30
1000001,40,0,0.771587420003354,30
1000001,40.1,0,0.77042146723262,30
1000001,40.2,0,0.769257254852501,30
1000001,40.3,0,0.768094780826614,30
1000001,40.4,0,0.766934043106777,30
1000001,40.5,0,0.765775039632741,30
1000001,40.6,0,0.764617768332599,30
1000001,40.7,0,0.763462227123182,30
1000001,40.8,0,0.762308413910441,30
1000001,40.9,0,0.761156326589823,30
1000001,41,0,0.760005963046629,30
1000001,41.1,0,0.758857321156731,30
1000001,41.2,0,0.757710398786561,30
1000001,41.3,0,0.756565193793303,30
1000001,41.4,0,0.755421704025351,30
1000001,41.5,0,0.754279927322611,30
1000001,41.6,0,0.753139861516785,30
1000001,41.7,0,0.75200150443164,30
1000001,41.8,0,0.750864853883269,30
1000001,41.9,0,0.749729907680416,30
1000001,42,0,0.748596663627062,30
1000001,42.1,0,0.747465119520177,30
1000001,42.2,0,0.746335273149545,30
1000001,42.3,0,0.745207122298802,30
1000001,42.4,0,0.744080664745674,30
1000001,42.5,0,0.742955898262188,30
1000001,42.6,0,0.741832820614887,30
1000001,42.7,0,0.74071142956502,30
1000001,42.8,0,0.739591722868852,30
1000001,42.9,0,0.738473698279973,30
1000001,43,0,0.737357353546976,30
1000001,43.1,0,0.73624268641357,30
1000001,43.2,0,0.735129694619393,30
1000001,43.3,0,0.734018375900186,30
1000001,43.4,0,0.732908727987962,30
1000001,43.5,0,0.731800748611166,30
1000001,43.6,0,0.730694435494827,30
1000001,43.7,0,0.729589786360848,30
1000001,43.8,0,0.728486798930024,30
1000001,43.9,0,0.727385470919762,30
1000001,44,0,0.726285800044417,30
1000001,44.1,0,0.725187784015902,30
1000001,44.2,0,0.724091420543825,30
1000001,44.3,0,0.722996707335621,30
1000001,44.4,0,0.721903642096678,30
1000001,44.5,0,0.720812222530456,30
1000001,44.6,0,0.719722446338759,30
1000001,44.7,0,0.718634311223308,30
1000001,44.8,0,0.717547814883801,30
1000001,44.9,0,0.716462955018354,30
1000001,45,0,0.715379729323917,30
1000001,45.1,0,0.714298135496389,30
1000001,45.2,0,0.713218171230721,30
1000001,45.3,0,0.712139834221009,30
1000001,45.4,0,0.711063122160595,30
1000001,45.5,0,0.709988032742311,30
1000001,45.6,0,0.708914563659646,30
1000001,45.7,0,0.707842712605155,30
1000001,45.8,0,0.706772477270927,30
1000001,45.9,0,0.705703855348871,30
1000001,46,0,0.704636844530795,30
1000001,46.1,0,0.703571442508485,30
1000001,46.2,0,0.702507646973777,30
1000001,46.3,0,0.701445455618626,30
1000001,46.4,0,0.700384866135174,30
1000001,46.5,0,0.699325876216803,30
1000001,46.6,0,0.698268483557714,30
1000001,46.7,0,0.697212685851952,30
1000001,46.8,0,0.696158480794168,30
1000001,46.9,0,0.695105866079686,30
1000001,47,0,0.69405483940456,30
1000001,47.1,0,0.693005398465636,30
1000001,47.2,0,0.691957540960611,30
1000001,47.3,0,0.690911264588079,30
1000001,47.4,0,0.68986656704778,30
1000001,47.5,0,0.688823446041353,30
1000001,47.6,0,0.687781899271064,30
1000001,47.7,0,0.686741924440296,30
1000001,47.8,0,0.685703519253686,30
1000001,47.9,0,0.684666681417175,30
1000001,48,0,0.68363140863805,30
1000001,48.1,0,0.68259769862499,30
1000001,48.2,0,0.681565549088103,30
1000001,48.3,0,0.680534957738975,30
1000001,48.4,0,0.67950592229136,30
1000001,48.5,0,0.678478440460636,30
1000001,48.6,0,0.677452509963553,30
1000001,48.7,0,0.676428128518564,30
1000001,48.8,0,0.675405293845868,30
1000001,48.9,0,0.674384003667441,30
1000001,49,0,0.67336425570707,30
1000001,49.1,0,0.672346047690387,30
1000001,49.2,0,0.671329377344891,30
1000001,49.3,0,0.670314242400185,30
1000001,49.4,0,0.669300640588358,30
1000001,49.5,0,0.668288569643136,30
1000001,49.6,0,0.667278027300268,30
1000001,49.7,0,0.666269011297587,30
1000001,49.8,0,0.66526151937504,30
1000001,49.9,0,0.664255549274708,30
1000001,50,0,0.663251098740837,30
1000001,50.1,0,0.662248165519855,30
1000001,50.2,0,0.661246747360414,30
1000001,50.3,0,0.660246842013797,30
1000001,50.4,0,0.659248447233491,30
1000001,50.5,0,0.658251560775175,30
1000001,50.6,0,0.657256180396866,30
1000001,50.7,0,0.656262303858941,30
1000001,50.8,0,0.655269928924152,30
1000001,50.9,0,0.654279053357646,30
1000001,51,0,0.653289674926983,30
1000001,51.1,0,0.652301791402148,30
1000001,51.2,0,0.651315400556273,30
1000001,51.3,0,0.650330500163347,30
1000001,51.4,0,0.649347088001934,30
1000001,51.5,0,0.648365161852114,30
1000001,51.6,0,0.647384719496538,30
1000001,51.7,0,0.646405758720429,30
1000001,51.8,0,0.645428277311593,30
1000001,51.9,0,0.64445227306043,30
1000001,52,0,0.64347774375994,30
1000001,52.1,0,0.642504687205776,30
1000001,52.2,0,0.641533101196657,30
1000001,52.3,0,0.64056298353373,30
1000001,52.4,0,0.639594332020697,30
1000001,52.5,0,0.63862714446393,30
1000001,52.6,0,0.63766141867248,30
1000001,52.7,0,0.636697152458084,30
1000001,52.8,0,0.63573434363518,30
1000001,52.9,0,0.634772990020914,30
1000001,53,0,0.633813089435146,30
1000001,53.1,0,0.632854639700469,30
1000001,53.2,0,0.63189763864221,30
1000001,53.3,0,0.630942084088445,30
1000001,53.4,0,0.629987973870501,30
1000001,53.5,0,0.6290353058226,30
1000001,53.6,0,0.628084077781419,30
1000001,53.7,0,0.62713428758646,30
1000001,53.8,0,0.626185933080057,30
1000001,53.9,0,0.625239012107392,30
1000001,54,0,0.624293522516504,30
1000001,54.1,0,0.623349462158301,30
1000001,54.2,0,0.622406828886574,30
1000001,54.3,0,0.621465620558003,30
1000001,54.4,0,0.620525835032174,30
1000001,54.5,0,0.619587470171589,30
1000001,54.6,0,0.618650523841338,30
1000001,54.7,0,0.617714993908574,30
1000001,54.8,0,0.616780878244096,30
1000001,54.9,0,0.615848174721667,30
1000001,55,0,0.614916881217966,30
1000001,55.1,0,0.613986995612593,30
1000001,55.2,0,0.61305851578808,30
1000001,55.3,0,0.612131439629898,30
1000001,55.4,0,0.611205765026468,30
1000001,55.5,0,0.610281489869168,30
1000001,55.6,0,0.609358612052342,30
1000001,55.7,0,0.608437129473307,30
1000001,55.8,0,0.607517040032257,30
1000001,55.9,0,0.606598341630959,30
1000001,56,0,0.605681032174752,30
1000001,56.1,0,0.604765109572268,30
1000001,56.2,0,0.603850571735078,30
1000001,56.3,0,0.602937416577697,30
1000001,56.4,0,0.602025642017589,30
1000001,56.5,0,0.601115245975171,30
1000001,56.6,0,0.600206226373818,30
1000001,56.7,0,0.599298581139869,30
1000001,56.8,0,0.598392308202631,30
1000001,56.9,0,0.597487405494383,30
1000001,57,0,0.596583870950386,30
1000001,57.1,0,0.595681702508277,30
1000001,57.2,0,0.594780898108449,30
1000001,57.3,0,0.593881455694733,30
1000001,57.4,0,0.592983373213909,30
1000001,57.5,0,0.592086648615713,30
1000001,57.6,0,0.591191279852833,30
1000001,57.7,0,0.590297264880918,30
1000001,57.8,0,0.589404601658575,30
1000001,57.9,0,0.588513288147376,30
1000001,58,0,0.587623322311858,30
1000001,58.1,0,0.586734702119528,30
1000001,58.2,0,0.585847425540861,30
1000001,58.3,0,0.584961490549943,30
1000001,58.4,0,0.58407689512024,30
1000001,58.5,0,0.58319363723203,30
1000001,58.6,0,0.582311714867286,30
1000001,58.7,0,0.581431126010928,30
1000001,58.8,0,0.580551868650818,30
1000001,58.9,0,0.579673940777761,30
1000001,59,0,0.578797340385508,30
1000001,59.1,0,0.577922065470752,30
1000001,59.2,0,0.577048114033128,30
1000001,59.3,0,0.576175484075218,30
1000001,59.4,0,0.575304173602546,30
1000001,59.5,0,0.574434180623527,30
1000001,59.6,0,0.573565503148735,30
1000001,59.7,0,0.572698139192051,30
1000001,59.8,0,0.571832086770522,30
1000001,59.9,0,0.570967343904125,30
1000001,60,0,0.570103908615763,30
1000001,60.1,0,0.569241778931269,30
1000001,60.2,0,0.568380952879404,30
1000001,60.3,0,0.567521428491855,30
1000001,60.4,0,0.56666320380324,30
1000001,60.5,0,0.565806276851101,30
1000001,60.6,0,0.564950645675913,30
1000001,60.7,0,0.564096308321075,30
1000001,60.8,0,0.563243262832917,30
1000001,60.9,0,0.562391507260694,30
1000001,61,0,0.561541039655392,30
1000001,61.1,0,0.560691858070752,30
1000001,61.2,0,0.559843960564324,30
1000001,61.3,0,0.558997345196559,30
1000001,61.4,0,0.558152010030804,30
1000001,61.5,0,0.557307953133303,30
1000001,61.6,0,0.556465172573196,30
1000001,61.7,0,0.555623666422524,30
1000001,61.8,0,0.55478343275622,30
1000001,61.9,0,0.553944469652119,30
1000001,62,0,0.55310677519095,30
1000001,62.1,0,0.55227034745634,30
1000001,62.2,0,0.551435184534813,30
1000001,62.3,0,0.550601284515791,30
1000001,62.4,0,0.549768645490865,30
1000001,62.5,0,0.548937265553223,30
1000001,62.6,0,0.54810714280035,30
1000001,62.7,0,0.547278275332665,30
1000001,62.8,0,0.54645066125345,30
1000001,62.9,0,0.545624298668846,30
1000001,63,0,0.544799185687856,30
1000001,63.1,0,0.543975320422345,30
1000001,63.2,0,0.54315270098704,30
1000001,63.3,0,0.542331325499528,30
1000001,63.4,0,0.541511192080258,30
1000001,63.5,0,0.540692298852541,30
1000001,63.6,0,0.539874643942548,30
1000001,63.7,0,0.539058225479313,30
1000001,63.8,0,0.538243041594381,30
1000001,63.9,0,0.537429090419951,30
1000001,64,0,0.536616370092574,30
1000001,64.1,0,0.535804878752013,30
1000001,64.2,0,0.534994614540848,30
1000001,64.3,0,0.534185575604477,30
1000001,64.4,0,0.533377760091115,30
1000001,64.5,0,0.532571166151795,30
1000001,64.6,0,0.531765791940366,30
1000001,64.7,0,0.530961635613496,30
1000001,64.8,0,0.530158695330669,30
1000001,64.9,0,0.529356969254187,30
1000001,65,0,0.52855645554917,30
1000001,65.1,0,0.527757152383553,30
1000001,65.2,0,0.526959057928024,30
1000001,65.3,0,0.526162170353694,30
1000001,65.4,0,0.525366487835158,30
1000001,65.5,0,0.524572008550819,30
1000001,65.6,0,0.523778730681846,30
1000001,65.7,0,0.522986652412176,30
1000001,65.8,0,0.522195771928511,30
1000001,65.9,0,0.521406087420322,30
1000001,66,0,0.520617597079847,30
1000001,66.1,0,0.51983029910209,30
1000001,66.2,0,0.519044191684823,30
1000001,66.3,0,0.518259273028583,30
1000001,66.4,0,0.517475541336677,30
1000001,66.5,0,0.516692994815177,30
1000001,66.6,0,0.515911631672924,30
1000001,66.7,0,0.515131450119654,30
1000001,66.8,0,0.514352448366736,30
1000001,66.9,0,0.513574624630495,30
1000001,67,0,0.512797977129996,30
1000001,67.1,0,0.512022504087024,30
1000001,67.2,0,0.511248203726091,30
1000001,67.3,0,0.510475074274431,30
1000001,67.4,0,0.509703113962,30
1000001,67.5,0,0.50893232102148,30
1000001,67.6,0,0.508162693688277,30
1000001,67.7,0,0.507394230200517,30
1000001,67.8,0,0.506626928799053,30
1000001,67.9,0,0.50586078772746,30
1000001,68,0,0.505095805232036,30
1000001,68.1,0,0.504331979561805,30
1000001,68.2,0,0.503569308968511,30
1000001,68.3,0,0.502807791706625,30
1000001,68.4,0,0.502047426030523,30
1000001,68.5,0,0.501288210195719,30
1000001,68.6,0,0.500530142463652,30
1000001,68.7,0,0.499773221098438,30
1000001,68.8,0,0.499017444366851,30
1000001,68.9,0,0.498262810538324,30
1000001,69,0,0.49750931788495,30
1000001,69.1,0,0.496756964681481,30
1000001,69.2,0,0.496005749205329,30
1000001,69.3,0,0.495255669736563,30
1000001,69.4,0,0.494506724557913,30
1000001,69.5,0,0.493758911954769,30
1000001,69.6,0,0.493012230215178,30
1000001,69.7,0,0.492266677629849,30
1000001,69.8,0,0.491522252492147,30
1000001,69.9,0,0.490778953098099,30
1000001,70,0,0.49003677774639,30
1000001,70.1,0,0.489295724735531,30
1000001,70.2,0,0.48855579236522,30
1000001,70.3,0,0.48781697894094,30
1000001,70.4,0,0.487079282770779,30
